CODVIA,NOMVIA,NUMERO,NOM_ACTIVITAT,TIPUS,CATEGORIA,LAT,LNG,WEBSITE,TELEFON,HORARI,FONT,BARRI,DISTRICTE,ADRECA,CCAE
,Rambla,139,HALCÓN VIAJES,Agència de viatges,Agències de Viatge,41.542219,2.111138,http://www.halconviajes.com,937277733,,qdq_2026,,1,Rambla 139,
,Carrer Torras i Bages,2,HIBERNO,Escola d'idiomes,Acadèmies d'Idiomes,41.545677,2.105085,http://www.idiomashiberno.es,663748974,,qdq_2026,,1,Carrer Torras i Bages 2,
,Rambla,173,BESTOURS VIATGES,Agència de viatges,Agències de Viatge,41.541404,2.111535,http://www.bestours.es,937451919,,qdq_2026,,1,Rambla 173,
,Rambla,81,MAESO,Gestoria,Gestories i Assessories,41.544034,2.110297,,937254500,,qdq_2026,,1,Rambla 81,
,Rambla,143,AGROPATRIMONIAL S.L.,Gestoria,Gestories i Assessories,41.54213,2.111186,,937466379,,qdq_2026,,1,Rambla 143,
,Calle Narcís Giralt,11,GERAR-ESCUELA DE CHINO,Escola d'idiomes,Acadèmies d'Idiomes,41.546199,2.110335,http://www.escueladechino.com,937276041,,qdq_2026,,1,Calle Narcís Giralt 11,
,Calle Jardí,49,FUN ENGLISH,Escola d'idiomes,Acadèmies d'Idiomes,41.545619,2.111651,http://www.funenglishschool.com,937263557,,qdq_2026,,1,Calle Jardí 49,
,Calle Dr. Puig,6,CAMIL VILA,Gestoria,Gestories i Assessories,41.548556,2.109359,,937457490,,qdq_2026,,1,Calle Dr. Puig 6,
,Calle Montserrat,22,H. ARQUITECTES,Arquitecte,Arquitectura i Enginyeria,41.543139,2.10932,,937250048,,qdq_2026,,1,Calle Montserrat 22,
,Calle Sol,63,AURO ARQUITECTURA,Arquitecte,Arquitectura i Enginyeria,41.544421,2.109232,,937450047,,qdq_2026,,1,Calle Sol 63,
,Calle Alemanya,49,DAT DESPACHO ARQUITECTURA TECNICA,Aparellador,Arquitectura i Enginyeria,41.541668,2.109401,http://www.dat-arquitecturatecnica.com,669870906,,qdq_2026,,1,Calle Alemanya 49,
,Calle Advocat Cirera,8,"MONTRAVETA QUEROL, J.",Arquitecte,Arquitectura i Enginyeria,41.545979,2.107793,,937274385,,qdq_2026,,1,Calle Advocat Cirera 8,
,Calle Duran i Sors,2-4,DKV TREVIASA,Assegurances,Assegurances,41.540355,2.111718,http://www.dkv.es,937457107,,qdq_2026,,1,Calle Duran i Sors 2-4,
,Calle Àngel Guimerà,9,SANITAS - ÀNGEL GUIMERÀ,Assegurances de salut,Assegurances,41.544734,2.108825,,937480733,,qdq_2026,,1,Calle Àngel Guimerà 9,
,Calle Sant Feliu,12,ESTUDI SALLES & VALLS,Arquitecte,Arquitectura i Enginyeria,41.545742,2.106111,http://www.salles-valls.com,937274441,,qdq_2026,,1,Calle Sant Feliu 12,
,Calle Torras i Bages,1,"RENOM ROCA, J.",Arquitecte,Arquitectura i Enginyeria,41.545229,2.105492,,937261779,,qdq_2026,,1,Calle Torras i Bages 1,
,Carrer Sant Pere,31,HAPPY GUAU,Perruqueria canina,Mascotes i Animals,41.547300,2.107100,https://sites.google.com/view/happyguau/inicio,699639260,Dl 12-19 / Dm-Dj 10-19 / Dv 10-14,WebSearch_2026,,1,Carrer Sant Pere 31,
,Carrer de Jovellanos,8,FUNERARIA MÉMORA SABADELL,Serveis funeraris,Serveis Funeraris,41.548200,2.109400,https://www.memora.es/centros/funeraria-memora-sabadell,900231132,,WebSearch_2026,,1,Carrer de Jovellanos 8,
,Calle Puigcerdà,2 Bis,CENTRE DE GINER DE PSICOLOGÍA,Psicòleg,Psicologia i Salut Mental,41.545378,2.101175,http://www.cginer.es,931001877,,qdq_2026,,1,Calle Puigcerdà 2 Bis,
,Calle Escola Industrial,3,PSIQUE CENTRO DE PSICOLOGÍA,Psicòleg,Psicologia i Salut Mental,41.547869,2.106688,,667715303,,qdq_2026,,1,Calle Escola Industrial 3,
,Carrer Vallès,42,VEIE SABADELL,Psicòleg,Psicologia i Salut Mental,41.5471106,2.100904,,660011094,,qdq_2026,,1,Carrer Vallès 42,
,Calle Corominas,76,MASQUECARTUCHOS,Informàtica consumibles,Informàtica i Electrònica,41.5497875,2.1031243,http://www.masquecartuchos.com,902090791,,qdq_2026,,1,Calle Corominas 76,
,Calle Valls,28,"BONED PLANELLS, A.",Psicòleg,Psicologia i Salut Mental,41.548425,2.107056,http://anaboned.wix.com/psicologa,651732357,,qdq_2026,,1,Calle Valls 28,
,Calle Valls,28 2º 6ª,GAP,Psicòleg,Psicologia i Salut Mental,41.548425,2.107056,http://www.gap-sabadell.com,649112199,,qdq_2026,,1,Calle Valls 28 2º 6ª,
,Calle Josep Renom,42,CENTRE PSICOPEDAGÒGIC DE LA ROSA,Centre psicopedagògic,Psicologia i Salut Mental,41.550734,2.103442,http://www.cpdelarosa.com,937250798,,qdq_2026,,1,Calle Josep Renom 42,
,Carrer Vallés,77,CERCA PSICOLOGÍA ONLINE,Psicòleg,Psicologia i Salut Mental,41.5481202,2.1001915,https://cercapsicologiaonline.com/,613613488,,qdq_2026,,1,Carrer Vallés 77,
,Calle Valles,95,TERAPIA NEURAL. SABADELL,Psicòleg,Psicologia i Salut Mental,41.548643,2.099905,http://www.terapianeural.com,937278068,,qdq_2026,,1,Calle Valles 95,
,Calle Estrella,211-217,PSICOSENS,Psicòleg,Psicologia i Salut Mental,41.550246,2.101381,http://lauramedinapsicologia.webs.tl,648017262,,qdq_2026,,1,Calle Estrella 211-217,
,Ronda Zamenhof,23,TINTA TONER 3D,Informàtica consumibles,Informàtica i Electrònica,41.551667,2.104834,,937279000,,qdq_2026,,1,Ronda Zamenhof 23,
,Calle Planes,35,BECOTRANSPORT Y LOGÍSTICA,Transport de mercaderies,Transport i Logística,41.543648,2.108089,,937156136,,qdq_2026,,1,Calle Planes 35,
,Calderón,90,FLORA OTIN LASIERRA,Papereria,Comerç i serveis,41.547187,2.102858,,937262593,,qdq_2026,,1,Calderón 90,
,Industria,18,ABACUS,Papereria i llibreria,Comerç i serveis,41.547125,2.111143,,937270164,,qdq_2026,,1,Industria 18,
,San Cugat,42,PAULMANN ILUMINACION S.L.U.,Il·luminació i làmpades,Comerç i serveis,41.545389,2.104847,http://www.paulmann.de,937279533,,qdq_2026,,1,San Cugat 42,
,Ronda Ponent,160,SBD ILUMINACION,Il·luminació i làmpades,Comerç i serveis,41.548658,2.09865,http://www.sbdiluminacion.com,937254565,,qdq_2026,,1,Ronda Ponent 160,
,Escola Pia,98,JOMJOC S.L.,Instal·lacions elèctriques,Serveis tècnics,41.548359,2.101182,,653901592,,qdq_2026,,1,Escola Pia 98,
,Gracia,106,EVERYTHING FLOWS BARCELONA SL.,Materials elèctrics,Comerç i serveis,41.5497691,2.105477,http://flowbcn.com/,657419504,,qdq_2026,,1,Gracia 106,
,Carrer de Calderón,10,"CENTRO MEDICO DEL VALLES, S.L.",Centre mèdic,Medicina / Salut,41.548344,2.106889,,937269144,,qdq_2026,,1,Carrer de Calderón 10,
,Carrer de Gràcia,51-53,CENTRE MÈDIC CONDUCTOR SABADELL,Centre mèdic,Medicina / Salut,41.547949,2.106771,,937272958,,qdq_2026,,1,Carrer de Gràcia 51-53,
,Carrer de la Rambla,172,PSYNCRON,Psicologia / Salut mental,Medicina / Salut,41.541637,2.111296,,937279344,,qdq_2026,,1,Carrer de la Rambla 172,
,Carrer Escola Industrial,11,CENTRO MÉDICO ESCOLA INDUSTRIAL,Centre mèdic,Medicina / Salut,41.547806,2.106604,http://www.centromedicoescolaindustrial.com,937260362,,qdq_2026,,1,Carrer Escola Industrial 11,
,Carrer de Gràcia,87,GRACIA VALLES,Centre mèdic,Medicina / Salut,41.54854,2.106243,http://www.cmgraciavalles.com,937274987,,qdq_2026,,1,Carrer de Gràcia 87,
,Carrer de Pare Sallarès,8,CENTRO MEDICO SABADELL,Centre mèdic,Medicina / Salut,41.548356,2.103988,http://www.clinicum.es,937265500,,qdq_2026,,1,Carrer de Pare Sallarès 8,
,Passeig de Manresa,19,JESLET MEDICAL SL.,Centre mèdic,Medicina / Salut,41.5487168,2.1081655,https://www.dorsia.es/,937378052,,qdq_2026,,1,Passeig de Manresa 19,
,Carrer de Zurbano,7,"NAEKO, S.L.",Centre mèdic,Medicina / Salut,41.540783,2.110678,http://www.naeko.net,937278501,,qdq_2026,,1,Carrer de Zurbano 7,
,Carrer de la Rambla,198-200,DR. J. LUELMO,Consulta mèdica,Medicina / Salut,41.539684,2.112246,,937155835,,qdq_2026,,1,Carrer de la Rambla 198-200,
,Carrer de Sallarès i Pla,67,CENTRO REHABILITACION DEL VALLES,Centre de rehabilitació,Medicina / Salut,41.54408,2.113113,,937255577,,qdq_2026,,1,Carrer de Sallarès i Pla 67,
,Carrer de la Indústria,47,CENTRE MEDIC FUSTER,Centre mèdic,Medicina / Salut,41.547461,2.113339,http://www.salusxxi.com,937250155,,qdq_2026,,1,Carrer de la Indústria 47,
,Carrer de Zurbano,12,AUTOESCOLA SERRAPARERA,Autoescola,Formació / Autoescola,41.540737,2.110177,,937265960,,qdq_2026,,1,Carrer de Zurbano 12,
,Carrer de l'Àngel Guimerà,1,AUTOESCUELA ARRAHONA,Autoescola,Formació / Autoescola,41.544826,2.109624,,937261179,,qdq_2026,,1,Carrer de l'Àngel Guimerà 1,
,Carrer de Casanovas i Bosch,62,"IBAÑEZ FARNES, P.",Consulta mèdica,Medicina / Salut,41.546889,2.114021,,937271948,,qdq_2026,,1,Carrer de Casanovas i Bosch 62,
,Accés Via Massagué,93,AUTOESCOLA GIRBAU,Autoescola,Formació / Autoescola,41.551518,2.10653,http://www.autoescolagirbau.es,661710818,,qdq_2026,,1,Accés Via Massagué 93,
,Carrer del Sol,1,"CEMBRANO ZALDÍVAR, J.",Notaria,Serveis Jurídics,41.545999,2.108736,,937262244,,qdq_2026,,1,Carrer del Sol 1,
,Carrer d'Alfons XIII,36,SIMON NAVARRO NOTARIOS,Notaria,Serveis Jurídics,41.545902,2.1109708,,937450787,,qdq_2026,,1,Carrer d'Alfons XIII 36,
,Avinguda de Francesc Macià,60,"GARCIA VILA, J.A.",Notaria,Serveis Jurídics,41.554692,2.097862,,937238080,,qdq_2026,,1,Avinguda de Francesc Macià 60,
,Carrer d'Alfons XIII,18,"GARCIA CORTES, A.",Notaria,Serveis Jurídics,41.54569,2.110481,www.notariado.org,937451310,,qdq_2026,,1,Carrer d'Alfons XIII 18,
,Carrer de l'Escola Pia,48,M&M SERVEIS,Corredoria d'Assegurances,Assegurances,41.54638,2.108935,mmcaa.com,931683434,,WebSearch_2026,,1,Carrer de l'Escola Pia 48,
,Carrer de Sant Cugat,46,"SABADELL S P G ASSOCIATS, S.L.",Agència d'Assegurances,Assegurances,41.545281,2.104716,www.zurichspain.com,937255432,,qdq_2026,,1,Carrer de Sant Cugat 46,
,Carrer Narcís Giralt,16,MUTUA GENERAL DE SEGUROS,Agència d'Assegurances,Assegurances,41.546298,2.11012,,937253311,,qdq_2026,,1,Carrer Narcís Giralt 16,
,Carrer de Zurbano,1,SQUADRA TÉCNICA Y OBRAS,Empresa de Construcció,Construcció i Reformes,41.540973,2.111406,www.squadraobras.com,937275159,,qdq_2026,,1,Carrer de Zurbano 1,
,Carrer Ferran Casablancas,23,CARLES GRAU & ASSOCIATS,Corredoria d'Assegurances,Assegurances,41.543348,2.106443,,937258700,,qdq_2026,,1,Carrer Ferran Casablancas 23,
,Carrer del Sol,15,"WIN ZULE, S.L.",Agència d'Assegurances,Assegurances,41.54564,2.108857,,937258724,,qdq_2026,,1,Carrer del Sol 15,
,Rambla,81,"MAESO & SABATES, S.L.",Corredoria d'Assegurances,Assegurances,41.54289,2.110924,www.maesogestiadvocats.com,937252353,,qdq_2026,,1,Rambla 81,
,Carrer de Gurrea,5,"FUDOSAN, S.L.",Empresa de Construcció,Construcció i Reformes,41.542721,2.111077,www.construccionesfudosan.com,937258573,,qdq_2026,,1,Carrer de Gurrea 5,
,Carrer de Sant Oleguer,77,BRESCO ALARI CORREDURÍA DE SEGUROS,Corredoria d'Assegurances,Assegurances,41.541586,2.112537,,937270086,,qdq_2026,,1,Carrer de Sant Oleguer 77,
,Rambla,143,EDIFICIOS F.G.,Empresa de Construcció,Construcció i Reformes,41.54213,2.111186,,937278746,,qdq_2026,,1,Rambla 143,
,Carrer Duran i Sors,4,BURRULL ASSESSORS,Corredoria d'Assegurances,Assegurances,41.540292,2.11148,,937263366,,qdq_2026,,1,Carrer Duran i Sors 4,
,Rambla,143,CANO Y NOGUE AGENCIA DE ASEGURANZA,Agència d'Assegurances,Assegurances,41.54213,2.111186,,937459340,,qdq_2026,,1,Rambla 143,
,Carrer del Jardí,11,ARESA,Rehabilitació d'Edificis,Construcció i Reformes,41.545178,2.110539,www.aresa2002.com,937071748,,qdq_2026,,1,Carrer del Jardí 11,
,Carrer de Montserrat,9,VISARQUITECTURA,Arquitectura i Urbanisme,Arquitectura,41.543059,2.109392,www.visarquitectura.com,605323074,,qdq_2026,,1,Carrer de Montserrat 9,
,Carrer de Turull,59,"PROFESSIONALS ASSOCIATS, S.C.P.",Arquitectura i Urbanisme,Arquitectura,41.543446,2.114488,,937450653,,qdq_2026,,1,Carrer de Turull 59,
,Carrer de Montserrat,22,H. ARQUITECTES,Arquitecte,Arquitectura,41.543139,2.10932,,937250048,,qdq_2026,,1,Carrer de Montserrat 22,
,Carrer de Jovellanos,86,CONSTRUCCIONS BERNAL,Construcció,Construcció,41.550105,2.104267,,937450651,,qdq_2026,,1,Carrer de Jovellanos 86,
,Carrer del Convent,48,CONSTRUCCIONES S. GUERRERO S.L.,Construcció,Construcció,41.55094,2.108431,,937266900,,qdq_2026,,1,Carrer del Convent 48,
,Passeig de Manresa,1,"SANCHEZ RAMIRO, A.",Aparellador,Arquitectura,41.548267,2.108381,,937278121,,qdq_2026,,1,Passeig de Manresa 1,
,Carrer de l'Estrella,,"AREA TRES, S.A.",Construcció,Construcció,41.548477,2.102196,,937457474,,qdq_2026,,1,Carrer de l'Estrella,
,Carrer de Zurbano,1,"YOLDI GARRIGA, P.",Administrador de Finques,Administració Finques,41.540973,2.111406,,937272910,,qdq_2026,,1,Carrer de Zurbano 1,
,Carrer del Jardí,32,FERRÁN I GUILLEN,Administrador de Finques,Administració Finques,41.545431,2.111413,,937257077,,qdq_2026,,1,Carrer del Jardí 32,
,Pau Clarís,18,FINQUES HS CALVET,Administrador de Finques,Administració Finques,41.541279,2.10355,http://www.hscalvet.com,935446063,,qdq_2026,,1,Pau Clarís 18,
,Carrer de l'Advocat Cirera,,ADMINISTRACIO AXIS,Administrador de Finques,Administració Finques,41.545979,2.107793,,937254433,,qdq_2026,,1,Carrer de l'Advocat Cirera,
,Ronda Ponent,54,3AVETS,Administrador de Finques,Administració Finques,41.545933,2.099485,,657788296,,qdq_2026,,1,Ronda Ponent 54,
,Passeig de la Plaça Major,4,"SALVADO GRAU, J.",Administrador de Finques,Administració Finques,41.546896,2.108972,,937250504,,qdq_2026,,1,Passeig de la Plaça Major 4,
,Carrer de la República,42,MARTA GOMEZ TENLLADO,Administrador de Finques,Administració Finques,41.5458,2.11118,,937252772,,qdq_2026,,1,Carrer de la República 42,
,Carrer d'Alfons XIII,42,ADMON DE FINCAS M. GÓMEZ,Administrador de Finques,Administració Finques,41.546022,2.111327,,937255979,,qdq_2026,,1,Carrer d'Alfons XIII 42,
,Carrer de Sant Llorenç,58,A.GUIX. SOTERAS SUCC.,Administrador de Finques,Administració Finques,41.547066,2.1119086,,937451315,,qdq_2026,,1,Carrer de Sant Llorenç 58,
,Carrer de la Concepció,25,"CODINA PONT, J.",Administrador de Finques,Administració Finques,41.546654,2.113067,http://www.admcodina.com,937260345,,qdq_2026,,1,Carrer de la Concepció 25,
,Plaça de Sant Roc,22,COTTET ÒPTICS,Òptica,Òptica,41.545953,2.108259,http://www.cottet.es,937466192,,qdq_2026,,1,Plaça de Sant Roc 22,
,Carrer de Jovellanos,6,IDIOMES SABADELL,Acadèmia d'Idiomes,Formació,41.547642,2.10559,https://www.cursosdeidiomassabadell.com,937272127,,qdq_2026,,1,Carrer de Jovellanos 6,
,Carrer Horta Novella,69,"VIADE I JULIA, J.",Podòleg,Salut,41.54399,2.104697,,937259404,,qdq_2026,,1,Carrer Horta Novella 69,
,Carrer de Colom,50,"BELLVER FORES, J.",Podòleg,Salut,41.546139,2.103149,,937267679,,qdq_2026,,1,Carrer de Colom 50,
,Rambla,5,GENERAL ÓPTICA,Òptica,Òptica,41.546018,2.10925,http://www.generaloptica.es,937255555,,qdq_2026,,1,Rambla 5,
,Carrer de l'Escola Pia,98,"CARRICAS NOGUERA, M.J.",Podòleg,Salut,41.548359,2.101182,,937264416,,qdq_2026,,1,Carrer de l'Escola Pia 98,
,Carrer de Sant Pau,159,REMEI MOIX,Podòleg,Salut,41.540152,2.108962,,937450692,,qdq_2026,,1,Carrer de Sant Pau 159,
,Carrer de Casanovas i Bosch,46,CENTRE MEDICINA CORRECTIVA,Fisioterapia,Salut,41.546944,2.114618,http://www.cmcsl.org,937257199,,qdq_2026,,1,Carrer de Casanovas i Bosch 46,
,Carrer del Riego,62,"CANO GARRIGA, A.",Podòleg,Salut,41.543793,2.113329,,937251306,,qdq_2026,,1,Carrer del Riego 62,
,Carrer de la Font,6,CENTRE DE REHABILITACIÓ VINCEÇ BORDAS I CUSCÓ,Fisioterapia,Salut,41.547041,2.105748,,937258500,,qdq_2026,,1,Carrer de la Font 6,
,Carrer de Gràcia,48,PERRUQUERIA ANNA BUILS,Perruqueria,Bellesa,41.548335,2.106555,,937269016,,qdq_2026,,1,Carrer de Gràcia 48,
,Carretera de Barcelona,37,PERRUQUERIA ROMY,Perruqueria,Bellesa,41.542365,2.104035,,937261428,,qdq_2026,,1,Carretera de Barcelona 37,
,Carrer de l'Estrella,167,"RODRIGUEZ CREUS, T.",Fisioterapia,Salut,41.549122,2.10186,,937459587,,qdq_2026,,1,Carrer de l'Estrella 167,
,Carrer de Josep Renom,42,SALUESPORT,Fisioterapia,Salut,41.550686,2.103417,http://www.saluesport.com,693817487,,qdq_2026,,1,Carrer de Josep Renom 42,
,Carrer de Santa Ana,7,MORENO PELUQUEROS,Perruqueria,Bellesa,41.548239,2.107844,,935808030,,qdq_2026,,1,Carrer de Santa Ana 7,
,Carrer de la Rosa,26,RAFFEL PAGES,Perruqueria,Bellesa,41.547181,2.1079674,http://www.raffelpagesfrancescmacia.com,937686840,,qdq_2026,,1,Carrer de la Rosa 26,
,Carrer de la Rosa,1,URREA BELLEZA,Perruqueria,Bellesa,41.547469,2.10854,,937269816,,qdq_2026,,1,Carrer de la Rosa 1,
,Carrer de Calderón,62,BELEN ESCUDE,Perruqueria,Bellesa,41.547874,2.1051,http://www.belenescude.es,937252579,,qdq_2026,,1,Carrer de Calderón 62,
,Carrer de Sant Cugat,118,PELUQUERIA ANGUERA,Perruqueria,Bellesa,41.54361,2.103063,,653754003,,qdq_2026,,1,Carrer de Sant Cugat 118,
,Carrer de Sant Quirze,25,ADUHO,Perruqueria,Bellesa,41.546488,2.106944,,937265358,,qdq_2026,,1,Carrer de Sant Quirze 25,
,Carrer de Colom,16,NATURAL,Perruqueria,Bellesa,41.54668,2.104508,,937478212,,qdq_2026,,1,Carrer de Colom 16,
,Carrer de l'Estrella,80,FERRAN PERRUQUERS,Perruqueria,Bellesa,41.546462,2.103446,,937275931,,qdq_2026,,1,Carrer de l'Estrella 80,
,Carrer de Mestre Rius,7,MONTSE ESTILISTES,Perruqueria,Bellesa,41.547533,2.109244,,937273836,,qdq_2026,,1,Carrer de Mestre Rius 7,
,Carrer de Sant Quirze,25,ENRIC,Perruqueria,Bellesa,41.546488,2.106944,,937266600,,qdq_2026,,1,Carrer de Sant Quirze 25,
,Carrer de l'Advocat Cirera,13,D'TALLS PERRUQUERS,Perruqueria,Bellesa,41.545843,2.107448,,937254101,,qdq_2026,,1,Carrer de l'Advocat Cirera 13,
,Carrer de Sant Joan,45,"PENTINATS, S.L.",Perruqueria,Bellesa,41.547086,2.109795,,937250540,,qdq_2026,,1,Carrer de Sant Joan 45,
,Ronda Zamenhof,133,"CURRIUS BUCHACA, J.",Perruqueria,Bellesa,41.550699,2.100934,,937257415,,qdq_2026,,1,Ronda Zamenhof 133,
,Carrer de la Roca,61-65,"DAVIRA PERRUQUERS, S.L.",Perruqueria,Bellesa,41.552176,2.099686,,937244310,,qdq_2026,,1,Carrer de la Roca 61-65,
,Carrer del Pare Sallarès,85-87,ESCOLA GENERAL DE CATALUNYA DE SALUT I BELLESA,Formació,Bellesa,41.547959,2.102986,http://www.escolagraldecatalunya.com,937259280,,qdq_2026,,1,Carrer del Pare Sallarès 85-87,
,Carrer de Jovellanos,103-105,EL DEPIL,Centre d'estètica,Bellesa,41.550625,2.103847,,937276950,,qdq_2026,,1,Carrer de Jovellanos 103-105,
,Carrer de l'Estrella,206,AMNICA,Centre d'estètica,Bellesa,41.550207,2.101437,,935105395,,qdq_2026,,1,Carrer de l'Estrella 206,
,Carrer de la Unió,149,"MONCLUS 2, S.C.P.",Centre d'estètica,Bellesa,41.549138,2.100904,http://www.monclus.info,937274910,,qdq_2026,,1,Carrer de la Unió 149,
,Carrer de Sant Antoni,15,SCATHA NAILS,Centre d'estètica,Bellesa,41.5480235,2.10761409999998,,931588953,,qdq_2026,,1,Carrer de Sant Antoni 15,
,Carrer de Gràcia,2,EKAITZ MENDIZÁBAL RIVAS,Centre d'estètica,Bellesa,41.547073,2.10767,http://www.depilstore.com,937480167,,qdq_2026,,1,Carrer de Gràcia 2,
,Carrer de Corominas,29,ESSENCE BY ESSENCE,Centre d'estètica,Bellesa,41.54727,2.10418,http://www.essencebyessence.com,938549897,,qdq_2026,,1,Carrer de Corominas 29,
,Carrer de Sant Antoni,27,OPTIM LASER,Centre d'estètica,Bellesa,41.547955,2.107382,http://www.optimlaser.com,937253132,,qdq_2026,,1,Carrer de Sant Antoni 27,
,Carrer de Gràcia,49,CENTRE D'ESTÈTICA MONTSERRAT VENTURA,Centre d'estètica,Bellesa,41.547914,2.106807,,937273535,,qdq_2026,,1,Carrer de Gràcia 49,
,Carrer de Sant Antoni Maria Claret,,STETI MEDIC,Centre d'estètica,Bellesa,41.546296,2.109141,,937277696,,qdq_2026,,1,Carrer de Sant Antoni Maria Claret,
,Carrer de Valls,28,FORMA Y LÍNEA,Centre d'estètica,Bellesa,41.548425,2.107056,,937270521,,qdq_2026,,1,Carrer de Valls 28,
,Plaça del Gas,s/n,PERICH I ALERM PERRUQUERS S.C.P.,Perruqueria,Bellesa,41.5455,2.10641,,937258761,,qdq_2026,,1,Plaça del Gas s/n,
,Carrer de Sant Joan,4,CENTRE DE MODELATGE I BENESTAR,Centre d'estètica,Bellesa,41.548605,2.107329,,937273104,,qdq_2026,,1,Carrer de Sant Joan 4,
,Carrer del Migdia,24,CENTRO ESTÉTICA SÁBITA,Centre d'estètica,Bellesa,41.544462,2.107095,http://www.centroesteticasabila.es,930109169,,qdq_2026,,1,Carrer del Migdia 24,
,Rambla,134,NUO DERMOESTÉTICA,Centre d'estètica,Bellesa,41.542712,2.110778,http://www.nuodermoestetica.com,937270383,,qdq_2026,,1,Rambla 134,
,Carrer de la Torre,28-34,CLÍNICA DENTAL VITAL DENT SABADELL II,Clínica dental,Salut,41.543205,2.123549,http://www.vitaldent.com,937155808,,qdq_2026,,1,Carrer de la Torre 28-34,
,Carrer del Sol,35,CLINICA DENTAL SALES,Clínica dental,Salut,41.545096,2.109076,,937277501,,qdq_2026,,1,Carrer del Sol 35,
,Rambla,,"ESTIMA'T TERAPIA PER ALTEU COS, S.A.",Centre d'estètica,Bellesa,41.54238,2.110935,http://www.estimat.es,937459939,,qdq_2026,,1,Rambla,
,Carrer de Corominas,35,ZIVING,Clínica dental,Salut,41.54743,2.10427,https://ziving.com/,649810439,,qdq_2026,,1,Carrer de Corominas 35,
,Carrer de Garcilaso,1,CLINICA GARCILASO,Clínica dental,Salut,41.550721,2.106951,,937278171,,qdq_2026,,1,Carrer de Garcilaso 1,
,Carrer de Jovellanos,36,CLINICA DENTAL DR. CARLOS PLA,Clínica dental,Salut,41.54843,2.105169,,937259978,,qdq_2026,,1,Carrer de Jovellanos 36,
,Carrer de Tres Creus,154,GIRALT CLINIC,Clínica dental,Salut,41.546155,2.114729,http://www.giraltclinic.com,937466330,,qdq_2026,,1,Carrer de Tres Creus 154,
,Carrer de la Font,6-10,CENTRE DE REHABILITACIÓ VINCEÇ BORDAS I CUSCÓ,Fisioterapia,Salut,41.547041,2.105748,,937258500,,qdq_2026,,1,Carrer de la Font 6-10,
,Rambla,41,RIBAS OPTICS,Òptica,Salut,41.544997,2.109791,,937259967,,qdq_2026,,1,Rambla 41,
,Carrer de Casanovas i Bosch,46-50,CENTRE MEDICINA CORRECTIVA,Fisioterapia,Salut,41.546944,2.114618,http://www.cmcsl.org,937257199,,qdq_2026,,1,Carrer de Casanovas i Bosch 46-50,
,Rambla,5-7,GENERAL ÓPTICA,Òptica,Salut,41.546018,2.10925,http://www.generaloptica.es,937255555,,qdq_2026,,1,Rambla 5-7,
,Carrer de la Salut,141,COL·LECTIU DE FISIOTERAPEUTES DE SABADELL,Fisioterapia,Salut,41.552256,2.111804,,937278125,,qdq_2026,,1,Carrer de la Salut 141,
,Carrer de Zurbano,,"HERNÁNDEZ GONZÁLEZ, J.",Psicologia,Salut,41.539952,2.107614,http://www.jeronihernandezcoaching.com,937118342,,qdq_2026,,1,Carrer de Zurbano,
,Carrer de l'Estrella,211-217,PSICOSENS,Psicologia,Salut,41.550246,2.101381,,648017262,,qdq_2026,,1,Carrer de l'Estrella 211-217,
,Carrer de Josep Renom,42,CENTRE PSICOPEDAGÒGIC DE LA ROSA,Psicologia,Salut,41.550734,2.103442,http://www.cpdelarosa.com,937250798,,qdq_2026,,1,Carrer de Josep Renom 42,
,Carrer de Sant Oleguer,77,HOSPITAL VETERINARI DE SABADELL,Veterinari,Salut,41.541588,2.112537,https://www.hospitalveterinariosabadell.com,937271125,,qdq_2026,,1,Carrer de Sant Oleguer 77,
,Carrer del Sol,179,DOLORS RAMÍREZ PSICOLOGIA,Psicologia,Salut,41.540165,2.110788,,669098721,,qdq_2026,,1,Carrer del Sol 179,
,Carrer de Vallès,95,TERAPIA NEURAL. SABADELL,Psicologia,Salut,41.548643,2.099905,http://www.terapianeural.com,937278068,,qdq_2026,,1,Carrer de Vallès 95,
,Carrer de Puigcerdà,2,CENTRE DE GINER DE PSICOLOGIA,Psicologia,Salut,41.545378,2.101175,http://www.cginer.es,931001877,,qdq_2026,,1,Carrer de Puigcerdà 2,
,Carrer de Valls,28,"BONED PLANELLS, A.",Psicologia,Salut,41.548425,2.107056,http://anaboned.wix.com/psicologa,651732357,,qdq_2026,,1,Carrer de Valls 28,
